Time,Repeat.measurement,image,genus,species,species_author,Lat,Long,median or best estimate Ma,PaleoLat,Form,length,Zooid,width,area
Santonian.PDT,1,pdt16806,Aspidostoma,sp.,,028S,114E,84,054S,Sheet,870.72,1,684.93,480853.24
Santonian.PDT,1,pdt16806,Aspidostoma,sp.,,,,,,Sheet,837.87,2,637.18,454422.13
Santonian.PDT,1,pdt16806,Aspidostoma,sp.,,,,,,Sheet,869.51,3,634.62,441565.41
Santonian.PDT,2,pdt16806,Aspidostoma,sp.,,,,,,Sheet,889.25,1,658.78,457757.62
Santonian.PDT,2,pdt16806,Aspidostoma,sp.,,,,,,Sheet,848.78,2,654.41,446519.24
Santonian.PDT,2,pdt16806,Aspidostoma,sp.,,,,,,Sheet,888.73,3,639.63,383868.48
Santonian.PDT,3,pdt16806,Aspidostoma,sp.,,,,,,Sheet,901.98,1,652.13,444540.61
Santonian.PDT,3,pdt16806,Aspidostoma,sp.,,,,,,Sheet,852.92,2,666.56,449947.7
Santonian.PDT,3,pdt16806,Aspidostoma,sp.,,,,,,Sheet,899.52,3,616.37,392114.22
Albian.PDT,1,pdt16813,Charixa,sp.,,027S,032E,106,045S,Sheet,312.32,1,262.21,64073.98
Albian.PDT,1,pdt16813,Charixa,sp.,,,,,,Sheet,304.93,2,208.59,56128.63
Albian.PDT,1,pdt16813,Charixa,sp.,,,,,,Sheet,258.03,3,191.66,38954.28
Albian.PDT,2,pdt16813,Charixa ,sp.,,,,,,Sheet,324.69,1,,
Albian.PDT,2,pdt16813,Charixa ,sp.,,,,,,Sheet,291.28,2,,
Albian.PDT,2,pdt16813,Charixa ,sp.,,,,,,Sheet,244.22,3,,
Albian.PDT,3,pdt16813,Charixa ,sp.,,,,,,Sheet,330.86,1,,
Albian.PDT,3,pdt16813,Charixa ,sp.,,,,,,Sheet,285.02,2,,
Albian.PDT,3,pdt16813,Charixa ,sp.,,,,,,Sheet,239.19,3,,
Pleistocene.PDT,1,pdt16816,Chaperiopsis,?tintinnabula ,"Hayward & Thorpe, 1988",040S,175E,1,040S,Sheet,653.19,1,477.57,272851.21
Pleistocene.PDT,1,pdt16816,Chaperiopsis,?tintinnabula ,"Hayward & Thorpe, 1988",,,,,Sheet,564,2,536.66,200344.29
Pleistocene.PDT,1,pdt16816,Chaperiopsis,?tintinnabula ,"Hayward & Thorpe, 1988",,,,,Sheet,501.3,3,499.81,233358.13
Pleistocene.PDT,1,pdt16822,Ellisina,sp. 2,,040S,175E,1,040S,Sheet,591.26,1,442.36,189622.22
Pleistocene.PDT,1,pdt16822,Ellisina,sp. 2,,,,,,Sheet,663.14,2,407.71,196737.04
Pleistocene.PDT,1,pdt16822,Ellisina,sp. 2,,,,,,Sheet,707.59,3,400.51,193992.59
Pleistocene.PDT,1,pdt16824,Corbulella,fossa,,040S,175E,1,040S,Sheet,536.23,1,432.07,197255.02
Pleistocene.PDT,1,pdt16824,Corbulella,fossa,,,,,,Sheet,450.27,2,436.36,163819.44
Pleistocene.PDT,1,pdt16824,Corbulella,fossa,,,,,,Sheet,549.13,3,419.78,177010.03
Pleistocene.PDT,1,pdt16831,Schizosmittina,sp. nov.,,040S,175E,2,040S,Sheet,340.77,1,220.61,83395.84
Pleistocene.PDT,1,pdt16831,Schizosmittina,sp. nov.,,,,,,Sheet,367.78,2,213.09,76653.04
Pleistocene.PDT,1,pdt16831,Schizosmittina,sp. nov.,,,,,,Sheet,335.22,3,275.9,82233.38
Campanian.PDT,1,pdt16941,Monoporella,,,033S,028E,79,051S,Sheet,531.49,1,629.78,245630.02
Campanian.PDT,1,pdt16941,Monoporella,,,,,,,Sheet,567.57,2,538.52,227363.04
Campanian.PDT,1,pdt16941,Monoporella,,,,,,,Sheet,573,3,506.63,216497.44
Campanian.PDT,2,pdt16941,Monoporella,,,,,,,Sheet,575.28,1,,
Campanian.PDT,2,pdt16941,Monoporella,,,,,,,Sheet,614.29,2,,
Campanian.PDT,2,pdt16941,Monoporella,,,,,,,Sheet,583.39,3,,
Campanian.PDT,3,pdt16941,Monoporella,,,,,,,Sheet,574.2,1,,
Campanian.PDT,3,pdt16941,Monoporella,,,,,,,Sheet,611.21,2,,
Campanian.PDT,3,pdt16941,Monoporella,,,,,,,Sheet,600.01,3,,
Campanian.PDT,1,pdt16947,Wilbertopora,sp. 2,,033S,028E,79,051S,Sheet,585.46,1,336.85,129858.22
Campanian.PDT,1,pdt16947,Wilbertopora,sp. 2,,,,,,Sheet,547.84,2,430,164143.43
Campanian.PDT,1,pdt16947,Wilbertopora,sp. 2,,,,,,Sheet,594.23,3,402.79,156626.89
Campanian.PDT,2,pdt16947,Wilbertopora,sp. 2,,,,,,Sheet,596.637,1,321.862,136511.111
Campanian.PDT,2,pdt16947,Wilbertopora,sp. 2,,,,,,Sheet,594.709,2,447.324,187354.321
Campanian.PDT,2,pdt16947,Wilbertopora,sp. 2,,,,,,Sheet,560.163,3,401.048,161238.272
Campanian.PDT,3,pdt16947,Wilbertopora,sp. 2,,,,,,Sheet,574.741,1,318.955,130794.311
Campanian.PDT,3,pdt16947,Wilbertopora,sp. 2,,,,,,Sheet,553.771,2,425.828,161593.248
Campanian.PDT,3,pdt16947,Wilbertopora,sp. 2,,,,,,Sheet,533.58,3,404.667,154795.93
Campanian.PDT,1,pdt16971,Pelmatopora,,,053N,001E,76,042N,Sheet,566.13,1,306.65,107927.48
Campanian.PDT,1,pdt16971,Pelmatopora,,,,,,,Sheet,630.34,2,336.01,120681.66
Campanian.PDT,1,pdt16971,Pelmatopora,,,,,,,Sheet,619.18,3,293.37,115417.7
preAlbian.PDT,1,pdt16989,Charixa,sp. 1,,034S,026E,133,047S,Sheet,472.75,1,261.03,100801.84
preAlbian.PDT,1,pdt16989,Charixa,sp. 1,,,,,,Sheet,463.51,2,276.06,95890.41
preAlbian.PDT,1,pdt16989,Charixa,sp. 1,,,,,,Sheet,544.58,3,274.92,111367.5
preAlbian.PDT,2,pdt16989,Charixa ,sp. 1,,,,,,Sheet,468.11,1,,
preAlbian.PDT,2,pdt16989,Charixa ,sp. 1,,,,,,Sheet,463.57,2,,
preAlbian.PDT,2,pdt16989,Charixa ,sp. 1,,,,,,Sheet,551.12,3,,
preAlbian.PDT,3,pdt16989,Charixa ,sp. 1,,,,,,Sheet,483.99,1,,
preAlbian.PDT,3,pdt16989,Charixa ,sp. 1,,,,,,Sheet,469.19,2,,
preAlbian.PDT,3,pdt16989,Charixa ,sp. 1,,,,,,Sheet,545.65,3,,
Recent.PDT,1,pdt17064,Cornuticella,,,032S,030E,0,032S,Erect,366.3,1,292.09,99417.46
Recent.PDT,1,pdt17064,Cornuticella,,,,,,,Erect,385.47,2,202.56,70602.63
Recent.PDT,1,pdt17064,Cornuticella,,,,,,,Erect,401.7,3,202.7,74514.24
Campanian.PDT,1,pdt17067,Pithodella,cincta,"Marsson, 1887",052N,012E,78,042N,Erect,768.671,1,295.975,212348.754
Campanian.PDT,1,pdt17067,Pithodella,cincta,"Marsson, 1887",,,,,Erect,721.11,2,299.585,197671.708
Campanian.PDT,1,pdt17067,Pithodella,cincta,"Marsson, 1887",,,,,Erect,675.394,3,343.522,196478.648
Campanian.PDT,2,pdt17067,Pithodella,cincta,"Marsson, 1887",,,,,Erect,804.68,1,342.21,238737.42
Campanian.PDT,2,pdt17067,Pithodella,cincta,"Marsson, 1887",,,,,Erect,738.14,2,393.96,248719.12
Campanian.PDT,2,pdt17067,Pithodella,cincta,"Marsson, 1887",,,,,Erect,738.26,3,394.38,259661.48
Campanian.PDT,3,pdt17067,Pithodella,cincta,"Marsson, 1887",,,,,Erect,786.759,1,360.565,224231.317
Campanian.PDT,3,pdt17067,Pithodella,cincta,"Marsson, 1887",,,,,Erect,711.272,2,357.074,208104.982
Campanian.PDT,3,pdt17067,Pithodella,cincta,"Marsson, 1887",,,,,Erect,660.949,3,314.264,197023.132
Recent.PDT,1,pdt17069,Bryocryptella,torquata,"(Jullien, 1903)",,,0,,Erect,682.14,1,347.1,184497.92
Recent.PDT,1,pdt17069,Bryocryptella,torquata,"(Jullien, 1903)",,,,,Erect,663.99,2,409.39,198796.85
Recent.PDT,1,pdt17069,Bryocryptella,torquata,"(Jullien, 1903)",,,,,Erect,748.17,3,409.39,232311.43
Recent.PDT,1,pdt17075,Membranipora (cf.),armata,,,,0,,Sheet,421.75,1,323.21,91612.52
Recent.PDT,1,pdt17075,Membranipora (cf.),armata,,,,,,Sheet,383.81,2,303.62,76586.81
Recent.PDT,1,pdt17075,Membranipora (cf.),armata,,,,,,Sheet,448.58,3,328.73,97020.49
Eocene.PDT,1,pdt17078,Metracolposa ,robusta ,"Canu & Bassler, 1917",034N,078W,36,028N,Erect,785.368,1,436.723,315799.308
Eocene.PDT,1,pdt17078,Metracolposa ,robusta ,"Canu & Bassler, 1917",,,,,Erect,789.271,2,401.554,342006.92
Eocene.PDT,1,pdt17078,Metracolposa ,robusta ,"Canu & Bassler, 1917",,,,,Erect,880.531,3,474.863,367750.865
Eocene.PDT,2,pdt17078,Metracolposa ,robusta ,"Canu & Bassler, 1917",,,,,Erect,789.29,1,,
Eocene.PDT,2,pdt17078,Metracolposa ,robusta ,"Canu & Bassler, 1917",,,,,Erect,841.67,2,,
Eocene.PDT,2,pdt17078,Metracolposa ,robusta ,"Canu & Bassler, 1917",,,,,Erect,880.88,3,,
Eocene.PDT,3,pdt17078,Metracolposa ,robusta ,"Canu & Bassler, 1917",,,,,Erect,816.65,1,,
Eocene.PDT,3,pdt17078,Metracolposa ,robusta ,"Canu & Bassler, 1917",,,,,Erect,850.33,2,,
Eocene.PDT,3,pdt17078,Metracolposa ,robusta ,"Canu & Bassler, 1917",,,,,Erect,906.5,3,,
Miocene.PDT,1,pdt17090,Anoteropora,,,006S,039E,20,010S,Free-living,498.27,1,407.55,111691.736
Miocene.PDT,1,pdt17090,Anoteropora,,,,,,,Free-living,445.97,2,454.74,118616.529
Miocene.PDT,1,pdt17090,Anoteropora,,,,,,,Free-living,508.46,3,460.54,132357.025
Miocene.PDT,1,pdt17093,Poricella,sp. 1,,006S,039E,20,010S,Sheet,903.73,1,496.05,343713.992
Miocene.PDT,1,pdt17093,Poricella,sp. 1,,,,,,Sheet,961.55,2,528.28,421162.551
Miocene.PDT,1,pdt17093,Poricella,sp. 1,,,,,,Sheet,910.22,3,505.8,382294.239
Miocene.PDT,1,pdt17103,Microporella,sp. 9,,006S,039E,20,010S,Sheet,754.74,1,311.26,173980.117
Miocene.PDT,1,pdt17103,Microporella,sp. 9,,,,,,Sheet,584.19,2,430.71,165521.083
Miocene.PDT,1,pdt17103,Microporella,sp. 9,,,,,,Sheet,507.46,3,424.2,165514.227
Maastrichtian.PDT,1,pdt17105,Trichinopolia,cf. lata,"Taylor, 2008",031N,012E,69,015N,Sheet,330.78,1,284.47,75711.48
Maastrichtian.PDT,1,pdt17105,Trichinopolia,cf. Lata,"Taylor, 2008",,,,,Sheet,438.65,2,315.05,95350.84
Maastrichtian.PDT,1,pdt17105,Trichinopolia,cf. Lata,"Taylor, 2008",,,,,Sheet,396.82,3,260.49,86121.93
Campanian.PDT,1,pdt17109,microporid gen. nov.,,,045N,000E,78,035N,Sheet,563.29,1,385.81,159137.81
Campanian.PDT,1,pdt17109,microporid gen. nov.,,,,,,,Sheet,565.01,2,319.53,152501.73
Campanian.PDT,1,pdt17109,microporid gen. nov.,,,,,,,Sheet,581.22,3,367.74,147598.68
Miocene.PDT,1,pdt17113,Cycloperiella,rubra,"(Canu & Bassler, 1923)",034N,078W,14,031N,Sheet,582.66,1,483.64,190558.41
Miocene.PDT,1,pdt17113,Cycloperiella,rubra,"(Canu & Bassler, 1923)",,,,,Sheet,506.1,2,538.42,179145.484
Miocene.PDT,1,pdt17113,Cycloperiella,rubra,"(Canu & Bassler, 1923)",,,,,Sheet,537.23,3,423.49,166091.13
Maastrichtian.PDT,1,pdt17131,Coscinopleura, foliacea,,054N,013E,70,044N,Erect,626.68,1,395.45,195549.5
Maastrichtian.PDT,1,pdt17131,Coscinopleura, foliacea,,,,,,Erect,594.3,2,476.71,208058.16
Maastrichtian.PDT,1,pdt17131,Coscinopleura, foliacea,,,,,,Erect,621.59,3,425.47,189473.86
Maastrichtian.PDT,2,pdt17131,Coscinopleura, foliacea,,,,,,Erect,637,1,,
Maastrichtian.PDT,2,pdt17131,Coscinopleura, foliacea,,,,,,Erect,605.04,2,,
Maastrichtian.PDT,2,pdt17131,Coscinopleura, foliacea,,,,,,Erect,619.59,3,,
Maastrichtian.PDT,3,pdt17131,Coscinopleura, foliacea,,,,,,Erect,636.73,1,,
Maastrichtian.PDT,3,pdt17131,Coscinopleura, foliacea,,,,,,Erect,601.82,2,,
Maastrichtian.PDT,3,pdt17131,Coscinopleura, foliacea,,,,,,Erect,620.4,3,,
Pleistocene.PDT,1,pdt17138,Hippomenella,vellicata,"(Hutton, 1873)",040S,175E,2,040S,Sheet,813.19,1,597.8,337930.59
Pleistocene.PDT,1,pdt17138,Hippomenella,vellicata,"(Hutton, 1873)",,,,,Sheet,778.45,2,609.93,337483.73
Pleistocene.PDT,1,pdt17138,Hippomenella,vellicata,"(Hutton, 1873)",,,,,Sheet,771.22,3,529.07,303444.69
Maastrichtian.PDT,1,pdt17339,Marssonopora ,densispina ,"(Levinsen, 1825)",054N,013E,75,044N,Runner,731.419,1,255.311,98690.654
Maastrichtian.PDT,1,pdt17339,Marssonopora ,densispina ,"(Levinsen, 1825)",,,,,Runner,430.277,2,247.205,79291.515
Maastrichtian.PDT,1,pdt17339,Marssonopora ,densispina ,"(Levinsen, 1825)",,,,,Runner,387.666,3,235.633,80468.124
Maastrichtian.PDT,2,pdt17339,Marssonopora ,densispina ,"(Levinsen, 1825)",,,,,Runner,601.46,1,260.4,89456.68
Maastrichtian.PDT,2,pdt17339,Marssonopora ,densispina ,"(Levinsen, 1825)",,,,,Runner,386.29,2,261.51,83202.08
Maastrichtian.PDT,2,pdt17339,Marssonopora ,densispina ,"(Levinsen, 1825)",,,,,Runner,400.23,3,233.53,70293.78
Maastrichtian.PDT,3,pdt17339,Marssonopora ,densispina ,"(Levinsen, 1825)",,,,,Runner,702.088,1,263.864,105397.096
Maastrichtian.PDT,3,pdt17339,Marssonopora ,densispina ,"(Levinsen, 1825)",,,,,Runner,403.028,2,261.12,92819.077
Maastrichtian.PDT,3,pdt17339,Marssonopora ,densispina ,"(Levinsen, 1825)",,,,,Runner,411.242,3,238.208,73541.498
Recent.PDT,1,pdt17415,Ellisina,levata,"(Hincks, 1882)",053N,132W,0,053N,Sheet,391.83,1,263.96,73644.11
Recent.PDT,1,pdt17415,Ellisina,levata,"(Hincks, 1882)",,,,,Sheet,363.23,2,240.02,61429.25
Recent.PDT,1,pdt17415,Ellisina,levata,"(Hincks, 1882)",,,,,Sheet,388.53,3,257.59,69056.44
Turonian.PDT,1,pdt17563,Marginaria?,sp.,,038N,099W,92,040N,Sheet,320.27,1,206.5,45985.12
Turonian.PDT,1,pdt17563,Marginaria?,sp.,,,,,,Sheet,286.97,2,177.47,45548.98
Turonian.PDT,1,pdt17563,Marginaria?,sp.,,,,,,Sheet,281.33,3,227.98,41210.81
Turonian.PDT,2,pdt17563,Marginaria? ,sp.,,,,,,Sheet,267.88,1,,
Turonian.PDT,2,pdt17563,Marginaria? ,sp.,,,,,,Sheet,251.47,2,,
Turonian.PDT,2,pdt17563,Marginaria? ,sp.,,,,,,Sheet,248.92,3,,
Turonian.PDT,3,pdt17563,Marginaria? ,sp.,,,,,,Sheet,264.5,1,,
Turonian.PDT,3,pdt17563,Marginaria? ,sp.,,,,,,Sheet,249.63,2,,
Turonian.PDT,3,pdt17563,Marginaria? ,sp.,,,,,,Sheet,266.06,3,,
Maastrichtian.PDT,1,pdt17619,Stichomicropora,sp.2,,011N,079E,72,039S,Sheet,555.98,1,495.69,204133.3
Maastrichtian.PDT,1,pdt17619,Stichomicropora,sp.2,,,,,,Sheet,562.58,2,471.5,223820.8
Maastrichtian.PDT,1,pdt17619,Stichomicropora,sp.2,,,,,,Sheet,677.83,3,482.2,251486.82
Maastrichtian.PDT,2,pdt17619,Stichomicropora,sp.2,,,,,,Sheet,575.42,1,,
Maastrichtian.PDT,2,pdt17619,Stichomicropora,sp.2,,,,,,Sheet,581.9,2,,
Maastrichtian.PDT,2,pdt17619,Stichomicropora,sp.2,,,,,,Sheet,678.64,3,,
Maastrichtian.PDT,3,pdt17619,Stichomicropora,sp.2,,,,,,Sheet,560.85,1,,
Maastrichtian.PDT,3,pdt17619,Stichomicropora,sp.2,,,,,,Sheet,585.24,2,,
Maastrichtian.PDT,3,pdt17619,Stichomicropora,sp.2,,,,,,Sheet,672.78,3,,
Maastrichtian.PDT,1,pdt17622,Bathosella,ominosa,(Stoliczka),011N,079E,72,039S,Sheet,382.49,1,336.94,103057.48
Maastrichtian.PDT,1,pdt17622,Bathosella,ominosa,(Stoliczka),,,,,Sheet,553.79,2,341.47,129477.15
Maastrichtian.PDT,1,pdt17622,Bathosella,ominosa,(Stoliczka),,,,,Sheet,591.37,3,325.56,127524.24
Maastrichtian.PDT,2,pdt17622,Bathosella ,ominosa ,(Stoliczka),,,,,Sheet,470.922,1,302.488,96920.269
Maastrichtian.PDT,2,pdt17622,Bathosella ,ominosa ,(Stoliczka),,,,,Sheet,547.105,2,353.891,131002.769
Maastrichtian.PDT,2,pdt17622,Bathosella ,ominosa ,(Stoliczka),,,,,Sheet,488.212,3,286.889,130026.312
Maastrichtian.PDT,3,pdt17622,Bathosella ,ominosa ,(Stoliczka),,,,,Sheet,467.808,1,312.128,105557.757
Maastrichtian.PDT,3,pdt17622,Bathosella ,ominosa ,(Stoliczka),,,,,Sheet,588.422,2,370.764,153064.807
Maastrichtian.PDT,3,pdt17622,Bathosella ,ominosa ,(Stoliczka),,,,,Sheet,583.743,3,337.93,131563.712
Jurassic.PDT,1,pdt17653,Pyriporopsis,pohowskyi ,"Taylor, 1994",014N,047E,157,020S,Runner,660.45,1,261.67,159958.94
Jurassic.PDT,1,pdt17653,Pyriporopsis,pohowskyi ,"Taylor, 1994",,,,,Runner,520.51,2,354.48,153965.18
Jurassic.PDT,1,pdt17653,Pyriporopsis,pohowskyi ,"Taylor, 1994",,,,,Runner,568.63,3,282.02,123060.12
Jurassic.PDT,2,pdt17653,Pyriporopsis ,pohowskyi ,"Taylor, 1994",,,,,Runner,554.02,1,,
Jurassic.PDT,2,pdt17653,Pyriporopsis ,pohowskyi ,"Taylor, 1994",,,,,Runner,593.87,2,,
Jurassic.PDT,2,pdt17653,Pyriporopsis ,pohowskyi ,"Taylor, 1994",,,,,Runner,508.84,3,,
Jurassic.PDT,3,pdt17653,Pyriporopsis ,pohowskyi ,"Taylor, 1994",,,,,Runner,564.03,1,,
Jurassic.PDT,3,pdt17653,Pyriporopsis ,pohowskyi ,"Taylor, 1994",,,,,Runner,586.89,2,,
Jurassic.PDT,3,pdt17653,Pyriporopsis ,pohowskyi ,"Taylor, 1994",,,,,Runner,510.34,3,,
Paleogene.PDT,1,pdt17675,Conopeum, sp. 1,,033N,096W,61,036N,Sheet,356.29,1,236.93,65485.09
Paleogene.PDT,1,pdt17675,Conopeum, sp. 1,,,,,,Sheet,349.46,2,204.04,60168.6
Paleogene.PDT,1,pdt17675,Conopeum, sp. 1,,,,,,Sheet,320.38,3,228.83,60118.32
Paleogene.PDT,2,pdt17675,Conopeum, sp. 1,,,,,,Sheet,396.64,1,,
Paleogene.PDT,2,pdt17675,Conopeum, sp. 1,,,,,,Sheet,341.5,2,,
Paleogene.PDT,2,pdt17675,Conopeum, sp. 1,,,,,,Sheet,311.22,3,,
Paleogene.PDT,3,pdt17675,Conopeum, sp. 1,,,,,,Sheet,401.66,1,,
Paleogene.PDT,3,pdt17675,Conopeum, sp. 1,,,,,,Sheet,341.55,2,,
Paleogene.PDT,3,pdt17675,Conopeum, sp. 1,,,,,,Sheet,330.93,3,,
Paleogene.PDT,1,pdt17678,Conopeum, sp. 2,,034N,093W,64,036N,Sheet,355.75,1,298.69,88578.05
Paleogene.PDT,1,pdt17678,Conopeum, sp. 2,,,,,,Sheet,352.37,2,293.41,76998.93
Paleogene.PDT,1,pdt17678,Conopeum, sp. 2,,,,,,Sheet,308.44,3,333.24,84630.58
Paleogene.PDT,2,pdt17678,Conopeum, sp. 2,,,,,,Sheet,408.07,1,,
Paleogene.PDT,2,pdt17678,Conopeum, sp. 2,,,,,,Sheet,409.68,2,,
Paleogene.PDT,2,pdt17678,Conopeum, sp. 2,,,,,,Sheet,381.88,3,,
Paleogene.PDT,3,pdt17678,Conopeum, sp. 2,,,,,,Sheet,401.62,1,,
Paleogene.PDT,3,pdt17678,Conopeum, sp. 2,,,,,,Sheet,413.49,2,,
Paleogene.PDT,3,pdt17678,Conopeum, sp. 2,,,,,,Sheet,386.83,3,,
Turonian.PDT,1,pdt17811,Conopeum (cf.),,,039N,100W,92,041N,Sheet,320.34,1,205.73,57269.34
Turonian.PDT,1,pdt17811,Conopeum (cf.),,,,,,,Sheet,346.77,2,231.57,63479.33
Turonian.PDT,1,pdt17811,Conopeum (cf.),,,,,,,Sheet,354.75,3,207.85,52678.97
Turonian.PDT,2,pdt17811,Conopeum (cf.),,,,,,,Sheet,317.86,1,,
Turonian.PDT,2,pdt17811,Conopeum (cf.),,,,,,,Sheet,333.32,2,,
Turonian.PDT,2,pdt17811,Conopeum (cf.),,,,,,,Sheet,316.89,3,,
Turonian.PDT,3,pdt17811,Conopeum (cf.),,,,,,,Sheet,315.29,1,,
Turonian.PDT,3,pdt17811,Conopeum (cf.),,,,,,,Sheet,331.18,2,,
Turonian.PDT,3,pdt17811,Conopeum (cf.),,,,,,,Sheet,320.33,3,,
Campanian.PDT,1,pdt17852,Kelestoma,gradatum,"Lang, 1918",045N,013E,75,044N,Erect,781.82,1,316.64,199766.59
Campanian.PDT,1,pdt17852,Kelestoma,gradatum,"Lang, 1918",,,,,Erect,719.88,2,345.56,203310.19
Campanian.PDT,1,pdt17852,Kelestoma,gradatum,"Lang, 1918",,,,,Erect,770.84,3,291.89,181900.08
Campanian.PDT,1,pdt17855,Kelestoma,sculare,"Lang, 1919",045N,013E,75,044N,Erect,687.512,1,283.181,155334.467
Campanian.PDT,1,pdt17855,Kelestoma,sculare,"Lang, 1919",,,,,Erect,758.969,2,336.523,203248.299
Campanian.PDT,1,pdt17855,Kelestoma,sculare,"Lang, 1919",,,,,Erect,638.293,3,353.537,181281.179
Campanian.PDT,2,pdt17855,Kelestoma,sculare,"Lang, 1919",,,,,Erect,600.15,1,292.26,149106.44
Campanian.PDT,2,pdt17855,Kelestoma,sculare,"Lang, 1919",,,,,Erect,744.48,2,353.77,254448.1
Campanian.PDT,2,pdt17855,Kelestoma,sculare,"Lang, 1919",,,,,Erect,692.08,3,416.39,207969.78
Campanian.PDT,3,pdt17855,Kelestoma,sculare,"Lang, 1919",,,,,Erect,701.914,1,273.214,159762.046
Campanian.PDT,3,pdt17855,Kelestoma,sculare,"Lang, 1919",,,,,Erect,787.544,2,341.777,203295.657
Campanian.PDT,3,pdt17855,Kelestoma,sculare,"Lang, 1919",,,,,Erect,663.863,3,361.272,191142.177
Albian.PDT,1,pdt17907,Conopeum?, sp.,,035N,104W,105,040N,Sheet,478.32,1,252.33,85551.65
Albian.PDT,1,pdt17907,Conopeum?, sp.,,,,,,Sheet,461.99,2,262.54,84372.63
Albian.PDT,1,pdt17907,Conopeum?, sp.,,,,,,Sheet,630.97,3,209.63,96376.42
Albian.PDT,2,pdt17907,Conopeum?, sp.,,,,,,Sheet,468.15,1,,
Albian.PDT,2,pdt17907,Conopeum?, sp.,,,,,,Sheet,470.81,2,,
Albian.PDT,2,pdt17907,Conopeum?, sp.,,,,,,Sheet,499.1,3,,
Albian.PDT,3,pdt17907,Conopeum?, sp.,,,,,,Sheet,463.1,1,,
Albian.PDT,3,pdt17907,Conopeum?, sp.,,,,,,Sheet,466.89,2,,
Albian.PDT,3,pdt17907,Conopeum?, sp.,,,,,,Sheet,504.14,3,,
Recent.PDT,1,pdt17942,Aetea,ligulata,Busk,006N,100E,0,006N,Runner,1475.43,1,169.23,74939.92
Recent.PDT,1,pdt17942,Aetea,ligulata,Busk,,,,,Runner,1295.06,2,129.99,97299.34
Recent.PDT,1,pdt17942,Aetea,ligulata,Busk,,,,,Runner,1403.52,3,162.09,82444.73
Cenomanian.PDT,1,PDT17964,Flustrellaria,sp. 1,,051N,003W,97,043N,Sheet,519.26,1,316.4,116357.18
Cenomanian.PDT,1,PDT17964,Flustrellaria,sp. 1,,,,,,Sheet,448.9,2,315,113433.63
Cenomanian.PDT,1,PDT17964,Flustrellaria,sp. 1,,,,,,Sheet,420.14,3,366.47,130878.1
Cenomanian.PDT,2,PDT17964,Flustrellaria ,sp. 1,,,,,,Sheet,513.82,1,,
Cenomanian.PDT,2,PDT17964,Flustrellaria ,sp. 1,,,,,,Sheet,444.22,2,,
Cenomanian.PDT,2,PDT17964,Flustrellaria ,sp. 1,,,,,,Sheet,456.75,3,,
Cenomanian.PDT,3,PDT17964,Flustrellaria ,sp. 1,,,,,,Sheet,514.49,1,,
Cenomanian.PDT,3,PDT17964,Flustrellaria ,sp. 1,,,,,,Sheet,465.07,2,,
Cenomanian.PDT,3,PDT17964,Flustrellaria ,sp. 1,,,,,,Sheet,454.45,3,,
Albian.PDT,1,pdt18069,Wilbertopora,sp. 2,,051N,003W,99,043N,Sheet,365.54,1,268.52,81480.79
Albian.PDT,1,pdt18069,Wilbertopora,sp. 2,,,,,,Sheet,369.59,2,263.46,74042.63
Albian.PDT,1,pdt18069,Wilbertopora,sp. 2,,,,,,Sheet,473.22,3,253.12,87322.29
Albian.PDT,2,pdt18069,Wilbertopora,sp. 2,,,,,,Sheet,360.13,1,290.93,85074.86
Albian.PDT,2,pdt18069,Wilbertopora,sp. 2,,,,,,Sheet,379.37,2,279.51,72898.3
Albian.PDT,2,pdt18069,Wilbertopora,sp. 2,,,,,,Sheet,487.39,3,265.64,90189.56
Albian.PDT,3,pdt18069,Wilbertopora,sp. 2,,,,,,Sheet,371.07,1,289.06,86211.46
Albian.PDT,3,pdt18069,Wilbertopora,sp. 2,,,,,,Sheet,363.33,2,284.71,73912.48
Albian.PDT,3,pdt18069,Wilbertopora,sp. 2,,,,,,Sheet,474.21,3,278.75,84863.52
Recent.PDT,1,PDT1813,Ramphostomella,gigantea,,057N,160E,0,057N,Erect,1050.65,1,804.61,777060.12
Recent.PDT,1,PDT1813,Ramphostomella,gigantea,,,,,,Erect,1053.76,2,903.58,829859.59
Recent.PDT,1,PDT1813,Ramphostomella,gigantea,,,,,,Erect,1183.77,3,672.3,674905.48
Campanian.PDT,1,pdt18156,Pelmatopora,marsupitorum ,Lang,051N,000E,80,041N,Sheet,811.91,1,521.48,352493.08
Campanian.PDT,1,pdt18156,Pelmatopora,marsupitorum ,Lang,,,,,Sheet,934.49,2,430.23,324949.22
Campanian.PDT,1,pdt18156,Pelmatopora,marsupitorum ,Lang,,,,,Sheet,1023.88,3,509.9,417220.68
Campanian.PDT,2,pdt18156,Pelmatopora,marsupitorum ,Lang,,,,,Sheet,839.65,1,,
Campanian.PDT,2,pdt18156,Pelmatopora,marsupitorum ,Lang,,,,,Sheet,871.03,2,,
Campanian.PDT,2,pdt18156,Pelmatopora,marsupitorum ,Lang,,,,,Sheet,1076.23,3,,
Campanian.PDT,3,pdt18156,Pelmatopora,marsupitorum ,Lang,,,,,Sheet,835.83,1,,
Campanian.PDT,3,pdt18156,Pelmatopora,marsupitorum ,Lang,,,,,Sheet,884.32,2,,
Campanian.PDT,3,pdt18156,Pelmatopora,marsupitorum ,Lang,,,,,Sheet,1085.54,3,,
